Mirna,Target,energy,gap_l,gap_r
hsa-let-7g-5p,QKI,-15.67,3015,3038
hsa-let-7g-5p,QKI,-8.37,7945,7963
hsa-let-7g-5p,QKI,-6.31,8325,8344
hsa-let-7g-5p,QKI,-12.34,11002,11023
hsa-let-7g-5p,QKI,-8.29,4553,4574
hsa-let-7g-5p,QKI,-7.07,5916,5937
hsa-let-7g-5p,QKI,-10.01,7280,7300
hsa-let-7g-5p,QKI,-11.56,7512,7534
hsa-let-7g-5p,QKI,-9.05,9574,9595
hsa-let-7g-5p,QKI,-8.86,9853,9874
hsa-let-7g-5p,QKI,-12.56,11543,11564
hsa-let-7g-5p,QKI,-10.1,12123,12144
hsa-let-7g-5p,QKI,-8.69,12958,12984
hsa-let-7g-5p,QKI,-10.17,13035,13056
hsa-let-7g-5p,QKI,-19.23,7971,7995
hsa-let-7g-5p,QKI,-12.48,9322,9344
hsa-let-7g-5p,QKI,-10.27,3390,3412
hsa-let-7g-5p,QKI,-14.68,8124,8144
hsa-let-7g-5p,QKI,-14.14,11931,11953
hsa-let-7g-5p,QKI,-14.48,9828,9848
hsa-let-7g-5p,QKI,-9.66,6248,6270
hsa-let-7g-5p,QKI,-12.28,7443,7464
hsa-let-7g-5p,QKI,-16.11,10780,10802
hsa-let-7g-5p,QKI,-11,3407,3429
hsa-let-7g-5p,QKI,-13.64,13871,13892
hsa-let-7g-5p,QKI,-12.86,4309,4335
hsa-let-7g-5p,QKI,-9.98,2647,2668
hsa-let-7g-5p,QKI,-9.65,4658,4678
hsa-let-7g-5p,QKI,-14.55,10855,10876
hsa-let-7g-5p,QKI,-8.66,12726,12747
hsa-let-7g-5p,QKI,-13,8283,8304
hsa-let-7g-5p,QKI,-12.87,3006,3026
hsa-let-7g-5p,QKI,-10.64,9023,9044
hsa-let-7g-5p,QKI,-12.65,10645,10666
hsa-let-7g-5p,QKI,-8.53,1753,1775
hsa-let-7g-5p,QKI,-13.5,2989,3011
hsa-let-7g-5p,QKI,-13.7,8957,8978
hsa-let-7g-5p,QKI,-13.27,2609,2630
hsa-let-7g-5p,QKI,-13.88,4272,4293
hsa-let-7g-5p,QKI,-11.35,10341,10364
hsa-let-7g-5p,QKI,-12.22,2413,2434
hsa-let-7g-5p,QKI,-9.68,5155,5176
hsa-let-7g-5p,QKI,-11.15,6291,6310
hsa-let-7g-5p,QKI,-7.81,7553,7572
hsa-let-7g-5p,QKI,-13.32,9897,9918
hsa-let-7g-5p,QKI,-9.17,10949,10970
hsa-let-7g-5p,QKI,-17.42,12441,12462
hsa-let-7g-5p,QKI,-11.9,12890,12908
hsa-let-7g-5p,QKI,-8.77,13121,13142
hsa-let-7g-5p,QKI,-11.11,10804,10824
hsa-let-7g-5p,QKI,-9.7,11234,11254
hsa-let-7g-5p,QKI,-9.17,11297,11319
hsa-let-7g-5p,QKI,-15.56,11614,11640
hsa-let-7g-5p,QKI,-18.14,11781,11804
hsa-let-7g-5p,QKI,-15.13,3351,3373
hsa-let-7g-5p,QKI,-12.88,4956,4976
hsa-let-7g-5p,QKI,-8.65,6167,6187
hsa-let-7g-5p,QKI,-9.22,9639,9660
hsa-let-7g-5p,QKI,-10.77,11515,11536
hsa-let-7g-5p,QKI,-15.29,12244,12265
hsa-let-7g-5p,QKI,-14.01,14073,14092
hsa-let-7g-5p,QKI,-8.33,4918,4938
hsa-let-7g-5p,QKI,-11.36,5916,5937
hsa-let-7g-5p,QKI,-8.15,8401,8422
hsa-let-7g-5p,QKI,-11.95,10045,10066
hsa-let-7g-5p,QKI,-11.63,4130,4152
hsa-let-7g-5p,QKI,-12.59,4988,5011
hsa-let-7g-5p,QKI,-12.74,5308,5329
hsa-let-7g-5p,QKI,-12.04,5949,5971
hsa-let-7g-5p,QKI,-13.14,8916,8937
hsa-let-7g-5p,QKI,-13.2,10701,10726
hsa-let-7g-5p,QKI,-8.77,3854,3879
hsa-let-7g-5p,QKI,-8.61,4292,4312
hsa-let-7g-5p,QKI,-11.67,7084,7108
hsa-let-7g-5p,QKI,-5.94,8785,8805
hsa-let-7g-5p,QKI,-12.11,4476,4501
hsa-let-7g-5p,QKI,-8.12,5050,5072
hsa-let-7g-5p,QKI,-12.3,6913,6932
hsa-let-7g-5p,QKI,-6.72,13429,13450
hsa-let-7g-5p,QKI,-7.18,13594,13613
hsa-let-7g-5p,QKI,-10.05,2734,2755
hsa-let-7g-5p,QKI,-9.83,4365,4388
hsa-let-7g-5p,QKI,-6.95,5379,5403
hsa-let-7g-5p,QKI,-8.84,8379,8400
hsa-let-7g-5p,QKI,-8.74,12483,12504
hsa-let-7g-5p,QKI,-11.47,12683,12704
hsa-let-7g-5p,QKI,-11.99,1777,1799
hsa-let-7g-5p,QKI,-7.31,2213,2235
hsa-let-7g-5p,QKI,-10.02,7827,7850
hsa-let-7g-5p,QKI,-12.69,10251,10270
hsa-let-7g-5p,QKI,-10.36,13836,13854
hsa-let-7g-5p,QKI,-12.77,6150,6176
hsa-let-7g-5p,QKI,-12.4,6775,6795
hsa-let-7g-5p,QKI,-8.71,9679,9699
hsa-let-7g-5p,QKI,-8.14,10229,10252
hsa-let-7g-5p,QKI,-13.03,12982,13007
hsa-let-7g-5p,QKI,-15.67,1736,1759
hsa-let-7g-5p,QKI,-8.37,6666,6684
hsa-let-7g-5p,QKI,-6.31,7046,7065
hsa-let-7g-5p,QKI,-12.34,9723,9744
hsa-let-7g-5p,QKI,-8.29,3274,3295
hsa-let-7g-5p,QKI,-7.07,4637,4658
hsa-let-7g-5p,QKI,-10.01,6001,6021
hsa-let-7g-5p,QKI,-11.56,6233,6255
hsa-let-7g-5p,QKI,-9.05,8295,8316
hsa-let-7g-5p,QKI,-8.86,8574,8595
hsa-let-7g-5p,QKI,-12.56,10264,10285
hsa-let-7g-5p,QKI,-10.1,10844,10865
hsa-let-7g-5p,QKI,-8.69,11679,11705
hsa-let-7g-5p,QKI,-10.17,11756,11777
hsa-let-7g-5p,QKI,-19.23,3298,3322
hsa-let-7g-5p,QKI,-12.48,4649,4671
hsa-let-7g-5p,QKI,-14.68,3451,3471
hsa-let-7g-5p,QKI,-14.14,7258,7280
hsa-let-7g-5p,QKI,-14.48,5155,5175
hsa-let-7g-5p,QKI,-9.66,1575,1597
hsa-let-7g-5p,QKI,-12.28,2770,2791
hsa-let-7g-5p,QKI,-16.11,6107,6129
hsa-let-7g-5p,QKI,-13.64,9198,9219
hsa-let-7g-5p,QKI,-14.55,6182,6203
hsa-let-7g-5p,QKI,-8.66,8053,8074
hsa-let-7g-5p,QKI,-13,3610,3631
hsa-let-7g-5p,QKI,-10.64,4350,4371
hsa-let-7g-5p,QKI,-12.65,5972,5993
hsa-let-7g-5p,QKI,-13.7,4284,4305
hsa-let-7g-5p,QKI,-11.35,5668,5691
hsa-let-7g-5p,QKI,-11.15,1618,1637
hsa-let-7g-5p,QKI,-7.81,2880,2899
hsa-let-7g-5p,QKI,-13.32,5224,5245
hsa-let-7g-5p,QKI,-9.17,6276,6297
hsa-let-7g-5p,QKI,-17.42,7768,7789
hsa-let-7g-5p,QKI,-11.9,8217,8235
hsa-let-7g-5p,QKI,-8.77,8448,8469
hsa-let-7g-5p,QKI,-11.11,6131,6151
hsa-let-7g-5p,QKI,-9.7,6561,6581
hsa-let-7g-5p,QKI,-9.17,6624,6646
hsa-let-7g-5p,QKI,-15.56,6941,6967
hsa-let-7g-5p,QKI,-18.14,7108,7131
hsa-let-7g-5p,QKI,-9.22,4966,4987
hsa-let-7g-5p,QKI,-10.77,6842,6863
hsa-let-7g-5p,QKI,-15.29,7571,7592
hsa-let-7g-5p,QKI,-14.01,9400,9419
hsa-let-7g-5p,QKI,-8.15,3728,3749
hsa-let-7g-5p,QKI,-11.95,5372,5393
hsa-let-7g-5p,QKI,-13.14,4243,4264
hsa-let-7g-5p,QKI,-13.2,6028,6053
hsa-let-7g-5p,QKI,-11.67,2411,2435
hsa-let-7g-5p,QKI,-5.94,4112,4132
hsa-let-7g-5p,QKI,-12.3,2240,2259
hsa-let-7g-5p,QKI,-6.72,8756,8777
hsa-let-7g-5p,QKI,-7.18,8921,8940
hsa-let-7g-5p,QKI,-8.84,3706,3727
hsa-let-7g-5p,QKI,-8.74,7810,7831
hsa-let-7g-5p,QKI,-11.47,8010,8031
hsa-let-7g-5p,QKI,-10.02,3154,3177
hsa-let-7g-5p,QKI,-12.69,5578,5597
hsa-let-7g-5p,QKI,-10.36,9163,9181
hsa-let-7g-5p,QKI,-12.4,2102,2122
hsa-let-7g-5p,QKI,-8.71,5006,5026
hsa-let-7g-5p,QKI,-8.14,5556,5579
hsa-let-7g-5p,QKI,-13.03,8309,8334
hsa-let-7g-5p,QKI,-8.37,1993,2011
hsa-let-7g-5p,QKI,-6.31,2373,2392
hsa-let-7g-5p,QKI,-12.34,5050,5071
hsa-let-7g-5p,QKI,-11.56,1560,1582
hsa-let-7g-5p,QKI,-9.05,3622,3643
hsa-let-7g-5p,QKI,-8.86,3901,3922
hsa-let-7g-5p,QKI,-12.56,5591,5612
hsa-let-7g-5p,QKI,-10.1,6171,6192
hsa-let-7g-5p,QKI,-8.69,7006,7032
hsa-let-7g-5p,QKI,-10.17,7083,7104
hsa-let-7g-5p,QKI,-19.23,3274,3298
hsa-let-7g-5p,QKI,-12.48,4625,4647
hsa-let-7g-5p,QKI,-14.68,3427,3447
hsa-let-7g-5p,QKI,-14.14,7234,7256
hsa-let-7g-5p,QKI,-14.48,5131,5151
hsa-let-7g-5p,QKI,-9.66,1551,1573
hsa-let-7g-5p,QKI,-12.28,2746,2767
hsa-let-7g-5p,QKI,-16.11,6083,6105
hsa-let-7g-5p,QKI,-13.64,9174,9195
hsa-let-7g-5p,QKI,-14.55,6158,6179
hsa-let-7g-5p,QKI,-8.66,8029,8050
hsa-let-7g-5p,QKI,-13,3586,3607
hsa-let-7g-5p,QKI,-10.64,4326,4347
hsa-let-7g-5p,QKI,-12.65,5948,5969
hsa-let-7g-5p,QKI,-13.7,4260,4281
hsa-let-7g-5p,QKI,-11.35,5644,5667
hsa-let-7g-5p,QKI,-10.97,1403,1424
hsa-let-7g-5p,QKI,-11.15,1594,1613
hsa-let-7g-5p,QKI,-7.81,2856,2875
hsa-let-7g-5p,QKI,-13.32,5200,5221
hsa-let-7g-5p,QKI,-9.17,6252,6273
hsa-let-7g-5p,QKI,-17.42,7744,7765
hsa-let-7g-5p,QKI,-11.9,8193,8211
hsa-let-7g-5p,QKI,-8.77,8424,8445
hsa-let-7g-5p,QKI,-11.11,6107,6127
hsa-let-7g-5p,QKI,-9.7,6537,6557
hsa-let-7g-5p,QKI,-9.17,6600,6622
hsa-let-7g-5p,QKI,-15.56,6917,6943
hsa-let-7g-5p,QKI,-18.14,7084,7107
hsa-let-7g-5p,QKI,-9.22,4942,4963
hsa-let-7g-5p,QKI,-10.77,6818,6839
hsa-let-7g-5p,QKI,-15.29,7547,7568
hsa-let-7g-5p,QKI,-14.01,9376,9395
hsa-let-7g-5p,QKI,-8.15,3704,3725
hsa-let-7g-5p,QKI,-11.95,5348,5369
hsa-let-7g-5p,QKI,-11.31,1256,1280
hsa-let-7g-5p,QKI,-13.14,4219,4240
hsa-let-7g-5p,QKI,-13.2,6004,6029
hsa-let-7g-5p,QKI,-11.67,2387,2411
hsa-let-7g-5p,QKI,-5.94,4088,4108
hsa-let-7g-5p,QKI,-12.3,2216,2235
hsa-let-7g-5p,QKI,-6.72,8732,8753
hsa-let-7g-5p,QKI,-7.18,8897,8916
hsa-let-7g-5p,QKI,-8.84,3682,3703
hsa-let-7g-5p,QKI,-8.74,7786,7807
hsa-let-7g-5p,QKI,-11.47,7986,8007
hsa-let-7g-5p,QKI,-10.02,3130,3153
hsa-let-7g-5p,QKI,-12.69,5554,5573
hsa-let-7g-5p,QKI,-10.36,9139,9157
hsa-let-7g-5p,QKI,-12.4,2078,2098
hsa-let-7g-5p,QKI,-8.71,4982,5002
hsa-let-7g-5p,QKI,-8.14,5532,5555
hsa-let-7g-5p,QKI,-13.03,8285,8310
hsa-let-7g-5p,QKI,-11.67,1244,1265
hsa-let-7g-5p,QKI,-8.37,1969,1987
hsa-let-7g-5p,QKI,-6.31,2349,2368
hsa-let-7g-5p,QKI,-12.34,5026,5047
hsa-let-7g-5p,QKI,-13.51,1337,1357
hsa-let-7g-5p,QKI,-11.56,1536,1558
hsa-let-7g-5p,QKI,-9.05,3598,3619
hsa-let-7g-5p,QKI,-8.86,3877,3898
hsa-let-7g-5p,QKI,-12.56,5567,5588
hsa-let-7g-5p,QKI,-10.1,6147,6168
hsa-let-7g-5p,QKI,-8.69,6982,7008
hsa-let-7g-5p,QKI,-10.17,7059,7080
hsa-let-7g-5p,PTEN,-16.45,625,646
hsa-let-7g-5p,PTEN,-12.43,1552,1575
hsa-let-7g-5p,PTEN,-21.53,5425,5446
hsa-let-7g-5p,PTEN,-9.33,7540,7561
hsa-let-7g-5p,PTEN,-19.31,408,428
hsa-let-7g-5p,PTEN,-18.75,4328,4349
hsa-let-7g-5p,PTEN,-13.07,7057,7078
hsa-let-7g-5p,PTEN,-12.72,5237,5258
hsa-let-7g-5p,PTEN,-12.79,5475,5498
hsa-let-7g-5p,PTEN,-10.9,8203,8224
hsa-let-7g-5p,PTEN,-16.43,1434,1456
hsa-let-7g-5p,PTEN,-13.43,2633,2654
hsa-let-7g-5p,PTEN,-12.05,2788,2809
hsa-let-7g-5p,PTEN,-11.71,3195,3214
hsa-let-7g-5p,PTEN,-15.11,6177,6198
hsa-let-7g-5p,PTEN,-14.32,6722,6742
hsa-let-7g-5p,PTEN,-9.48,914,935
hsa-let-7g-5p,PTEN,-8.47,1756,1777
hsa-let-7g-5p,PTEN,-14.22,3895,3915
hsa-let-7g-5p,PTEN,-12.03,3265,3286
hsa-let-7g-5p,PTEN,-14.81,2446,2468
hsa-let-7g-5p,PTEN,-10.88,3619,3642
hsa-let-7g-5p,PTEN,-8.88,3239,3261
hsa-let-7g-5p,PTEN,-11.77,8232,8257
hsa-let-7g-5p,PTEN,-11.2,5136,5157
hsa-let-7g-5p,PTEN,-9.66,7906,7927
hsa-let-7g-5p,PTEN,-11.42,2168,2186
hsa-let-7g-5p,PTEN,-13.59,3140,3163
hsa-let-7g-5p,PTEN,-11.99,3488,3510
hsa-let-7g-5p,PTEN,-13.64,4651,4675
hsa-let-7g-5p,PTEN,-7.41,5257,5279
hsa-let-7g-5p,PTEN,-9.72,5999,6020
hsa-let-7g-5p,PTEN,-14.96,2054,2073
hsa-let-7g-5p,PTEN,-11.74,6272,6294
hsa-let-7g-5p,PTEN,-7.49,6903,6924
hsa-let-7g-5p,PTEN,-7.31,8631,8652
hsa-let-7g-5p,PTEN,-16.64,3825,3845
hsa-let-7g-5p,PTEN,-9.07,4130,4151
hsa-let-7g-5p,PTEN,-14.9,5127,5148
hsa-let-7g-5p,PTEN,-15.52,6657,6677
hsa-let-7g-5p,PTEN,-11.79,7886,7909
hsa-let-7g-5p,PTEN,-12.11,976,997
hsa-let-7g-5p,PTEN,-13.72,1744,1765
hsa-let-7g-5p,PTEN,-7.66,7100,7121
hsa-let-7g-5p,PTEN,-8.71,7735,7753
hsa-let-7g-5p,PTEN,-8.77,7994,8017
hsa-let-7g-5p,PTEN,-18.16,166,187
hsa-let-7g-5p,PTEN,-11.36,2568,2589
hsa-let-7g-5p,PTEN,-8.64,8171,8194
hsa-let-7g-5p,PTEN,-10.37,5713,5735
hsa-let-7g-5p,PTEN,-7.25,8264,8285
hsa-let-7g-5p,PTEN,-11.35,486,507
hsa-let-7g-5p,PTEN,-9.15,681,702
hsa-let-7g-5p,PTEN,-9.03,782,803
hsa-let-7g-5p,PTEN,-11.09,864,885
hsa-let-7g-5p,PTEN,-10.96,1871,1892
hsa-let-7g-5p,PTEN,-9.33,1969,1991
hsa-let-7g-5p,PTEN,-14.88,4272,4293
hsa-let-7g-5p,PTEN,-6.42,4345,4366
hsa-let-7g-5p,PTEN,-7.26,4849,4868
hsa-let-7g-5p,PTEN,-11.26,5499,5520
hsa-let-7g-5p,PTEN,-9.42,7201,7222
hsa-let-7g-5p,PTEN,-10.48,7285,7310
hsa-let-7g-5p,PTEN,-12.43,1666,1689
hsa-let-7g-5p,PTEN,-21.53,5539,5560
hsa-let-7g-5p,PTEN,-9.33,7654,7675
hsa-let-7g-5p,PTEN,-18.75,4442,4463
hsa-let-7g-5p,PTEN,-13.07,7171,7192
hsa-let-7g-5p,PTEN,-12.72,5351,5372
hsa-let-7g-5p,PTEN,-12.79,5589,5612
hsa-let-7g-5p,PTEN,-10.9,8317,8338
hsa-let-7g-5p,PTEN,-16.43,1389,1411
hsa-let-7g-5p,PTEN,-13.43,2747,2768
hsa-let-7g-5p,PTEN,-12.05,2902,2923
hsa-let-7g-5p,PTEN,-11.71,3309,3328
hsa-let-7g-5p,PTEN,-15.11,6291,6312
hsa-let-7g-5p,PTEN,-14.32,6836,6856
hsa-let-7g-5p,PTEN,-8.47,1870,1891
hsa-let-7g-5p,PTEN,-14.22,4009,4029
hsa-let-7g-5p,PTEN,-12.03,3379,3400
hsa-let-7g-5p,PTEN,-14.81,2560,2582
hsa-let-7g-5p,PTEN,-10.88,3733,3756
hsa-let-7g-5p,PTEN,-8.88,3353,3375
hsa-let-7g-5p,PTEN,-11.77,8346,8371
hsa-let-7g-5p,PTEN,-11.2,5250,5271
hsa-let-7g-5p,PTEN,-9.66,8020,8041
hsa-let-7g-5p,PTEN,-11.42,2282,2300
hsa-let-7g-5p,PTEN,-13.59,3254,3277
hsa-let-7g-5p,PTEN,-11.99,3602,3624
hsa-let-7g-5p,PTEN,-13.64,4765,4789
hsa-let-7g-5p,PTEN,-7.41,5371,5393
hsa-let-7g-5p,PTEN,-9.72,6113,6134
hsa-let-7g-5p,PTEN,-14.96,2168,2187
hsa-let-7g-5p,PTEN,-11.74,6386,6408
hsa-let-7g-5p,PTEN,-7.49,7017,7038
hsa-let-7g-5p,PTEN,-7.31,8745,8766
hsa-let-7g-5p,PTEN,-16.64,3939,3959
hsa-let-7g-5p,PTEN,-9.07,4244,4265
hsa-let-7g-5p,PTEN,-14.9,5241,5262
hsa-let-7g-5p,PTEN,-15.52,6771,6791
hsa-let-7g-5p,PTEN,-11.79,8000,8023
hsa-let-7g-5p,PTEN,-13.72,1858,1879
hsa-let-7g-5p,PTEN,-7.66,7214,7235
hsa-let-7g-5p,PTEN,-8.71,7849,7867
hsa-let-7g-5p,PTEN,-8.77,8108,8131
hsa-let-7g-5p,PTEN,-11.36,2682,2703
hsa-let-7g-5p,PTEN,-8.64,8285,8308
hsa-let-7g-5p,PTEN,-10.37,5827,5849
hsa-let-7g-5p,PTEN,-7.25,8378,8399
hsa-let-7g-5p,PTEN,-10.96,1985,2006
hsa-let-7g-5p,PTEN,-9.33,2083,2105
hsa-let-7g-5p,PTEN,-14.88,4386,4407
hsa-let-7g-5p,PTEN,-6.42,4459,4480
hsa-let-7g-5p,PTEN,-7.26,4963,4982
hsa-let-7g-5p,PTEN,-11.26,5613,5634
hsa-let-7g-5p,PTEN,-9.42,7315,7336
hsa-let-7g-5p,PTEN,-10.48,7399,7424
hsa-let-7i-5p,QKI,-14.16,10201,10221
hsa-let-7i-5p,QKI,-13.84,11549,11570
hsa-let-7i-5p,QKI,-17.65,14157,14179
hsa-let-7i-5p,QKI,-9.84,5616,5638
hsa-let-7i-5p,QKI,-13.33,9670,9690
hsa-let-7i-5p,QKI,-12.41,10510,10530
hsa-let-7i-5p,QKI,-13.07,15347,15368
hsa-let-7i-5p,QKI,-14.73,3184,3205
hsa-let-7i-5p,QKI,-13.4,6884,6904
hsa-let-7i-5p,QKI,-10.14,8474,8496
hsa-let-7i-5p,QKI,-14.94,654,675
hsa-let-7i-5p,QKI,-9.62,10350,10370
hsa-let-7i-5p,QKI,-13.28,13081,13102
hsa-let-7i-5p,QKI,-9.72,14952,14973
hsa-let-7i-5p,QKI,-15.48,11863,11886
hsa-let-7i-5p,QKI,-20.5,3146,3166
hsa-let-7i-5p,QKI,-10.03,4875,4894
hsa-let-7i-5p,QKI,-16.01,7144,7164
hsa-let-7i-5p,QKI,-14.69,1427,1448
hsa-let-7i-5p,QKI,-12.73,7380,7402
hsa-let-7i-5p,QKI,-9.11,11249,11270
hsa-let-7i-5p,QKI,-12.55,12871,12892
hsa-let-7i-5p,QKI,-9.22,13177,13196
hsa-let-7i-5p,QKI,-13.29,1524,1545
hsa-let-7i-5p,QKI,-12.33,5229,5252
hsa-let-7i-5p,QKI,-9.44,5634,5655
hsa-let-7i-5p,QKI,-12.48,6538,6561
hsa-let-7i-5p,QKI,-14.77,11183,11204
hsa-let-7i-5p,QKI,-17.92,14469,14491
hsa-let-7i-5p,QKI,-8.55,476,497
hsa-let-7i-5p,QKI,-12.49,583,606
hsa-let-7i-5p,QKI,-12.7,4835,4856
hsa-let-7i-5p,QKI,-9.35,12054,12074
hsa-let-7i-5p,QKI,-13.24,16097,16118
hsa-let-7i-5p,QKI,-12.61,13006,13028
hsa-let-7i-5p,QKI,-11.06,4638,4660
hsa-let-7i-5p,QKI,-16.59,7180,7202
hsa-let-7i-5p,QKI,-17.78,10289,10310
hsa-let-7i-5p,QKI,-18.64,14667,14688
hsa-let-7i-5p,QKI,-13.39,1178,1199
hsa-let-7i-5p,QKI,-11.14,1838,1857
hsa-let-7i-5p,QKI,-11.93,5215,5237
hsa-let-7i-5p,QKI,-17.88,7214,7237
hsa-let-7i-5p,QKI,-16.14,2010,2030
hsa-let-7i-5p,QKI,-13.27,5577,5599
hsa-let-7i-5p,QKI,-13,6080,6105
hsa-let-7i-5p,QKI,-13.32,6498,6519
hsa-let-7i-5p,QKI,-9.75,9778,9798
hsa-let-7i-5p,QKI,-23.97,12239,12264
hsa-let-7i-5p,QKI,-13.86,13028,13050
hsa-let-7i-5p,QKI,-14.12,13739,13762
hsa-let-7i-5p,QKI,-17.88,14007,14030
hsa-let-7i-5p,QKI,-15.69,253,272
hsa-let-7i-5p,QKI,-13.91,8142,8163
hsa-let-7i-5p,QKI,-8.05,8393,8413
hsa-let-7i-5p,QKI,-8.7,12271,12292
hsa-let-7i-5p,QKI,-10.99,15113,15134
hsa-let-7i-5p,QKI,-9.92,15820,15839
hsa-let-7i-5p,QKI,-14.35,753,772
hsa-let-7i-5p,QKI,-14.18,1280,1304
hsa-let-7i-5p,QKI,-13.14,3225,3246
hsa-let-7i-5p,QKI,-12.99,8459,8481
hsa-let-7i-5p,QKI,-8.05,10627,10648
hsa-let-7i-5p,QKI,-14.44,13841,13866
hsa-let-7i-5p,QKI,-10.48,14709,14730
hsa-let-7i-5p,QKI,-9.44,1807,1827
hsa-let-7i-5p,QKI,-16.29,4003,4025
hsa-let-7i-5p,QKI,-13.93,8377,8402
hsa-let-7i-5p,QKI,-17.2,9028,9049
hsa-let-7i-5p,QKI,-8.7,13523,13545
hsa-let-7i-5p,QKI,-7.24,3307,3328
hsa-let-7i-5p,QKI,-10.45,11905,11925
hsa-let-7i-5p,QKI,-10.97,4958,4981
hsa-let-7i-5p,QKI,-9,8517,8536
hsa-let-7i-5p,QKI,-15.59,12490,12511
hsa-let-7i-5p,QKI,-8.93,13460,13480
hsa-let-7i-5p,QKI,-6.87,15655,15676
hsa-let-7i-5p,QKI,-7.73,1735,1756
hsa-let-7i-5p,QKI,-12.37,2529,2547
hsa-let-7i-5p,QKI,-8.2,3979,4001
hsa-let-7i-5p,QKI,-14.05,5691,5713
hsa-let-7i-5p,QKI,-7.95,6517,6538
hsa-let-7i-5p,QKI,-15.76,12122,12144
hsa-let-7i-5p,QKI,-9.91,12475,12496
hsa-let-7i-5p,QKI,-7.85,12567,12590
hsa-let-7i-5p,QKI,-9.59,14909,14930
hsa-let-7i-5p,QKI,-11.63,16297,16318
hsa-let-7i-5p,QKI,-11.81,1075,1096
hsa-let-7i-5p,QKI,-12.74,3543,3565
hsa-let-7i-5p,QKI,-11.74,6591,6614
hsa-let-7i-5p,QKI,-13.97,6934,6955
hsa-let-7i-5p,QKI,-12.57,8887,8910
hsa-let-7i-5p,QKI,-11.4,9138,9158
hsa-let-7i-5p,QKI,-8.19,9884,9905
hsa-let-7i-5p,QKI,-14.25,10185,10206
hsa-let-7i-5p,QKI,-10.97,11142,11163
hsa-let-7i-5p,QKI,-10.41,13667,13689
hsa-let-7i-5p,QKI,-15.11,15208,15233
hsa-let-7i-5p,QKI,-10.1,15520,15542
hsa-let-7i-5p,QKI,-12.9,630,654
hsa-let-7i-5p,QKI,-7.98,7605,7629
hsa-let-7i-5p,QKI,-11.74,14990,15014
hsa-let-7i-5p,QKI,-10.44,3786,3809
hsa-let-7i-5p,QKI,-11.21,7534,7555
hsa-let-7i-5p,QKI,-9.78,7780,7801
hsa-let-7i-5p,QKI,-10.5,8227,8247
hsa-let-7i-5p,QKI,-12.37,270,291
hsa-let-7i-5p,QKI,-8.55,1615,1636
hsa-let-7i-5p,QKI,-9.33,1791,1812
hsa-let-7i-5p,QKI,-13.74,2881,2902
hsa-let-7i-5p,QKI,-10.96,6356,6378
hsa-let-7i-5p,QKI,-7.39,6863,6884
hsa-let-7i-5p,QKI,-8.12,7275,7298
hsa-let-7i-5p,QKI,-9.62,8010,8031
hsa-let-7i-5p,QKI,-7.39,8176,8197
hsa-let-7i-5p,QKI,-9.87,9266,9287
hsa-let-7i-5p,QKI,-11.35,9502,9523
hsa-let-7i-5p,QKI,-9.51,10055,10076
hsa-let-7i-5p,QKI,-11.24,10521,10542
hsa-let-7i-5p,QKI,-9.25,10800,10821
hsa-let-7i-5p,QKI,-9.14,11949,11970
hsa-let-7i-5p,QKI,-11.57,12172,12193
hsa-let-7i-5p,QKI,-14.16,9254,9274
hsa-let-7i-5p,QKI,-13.84,10602,10623
hsa-let-7i-5p,QKI,-17.65,13210,13232
hsa-let-7i-5p,QKI,-9.84,4669,4691
hsa-let-7i-5p,QKI,-13.33,8723,8743
hsa-let-7i-5p,QKI,-12.41,9563,9583
hsa-let-7i-5p,QKI,-13.07,14400,14421
hsa-let-7i-5p,QKI,-14.73,2237,2258
hsa-let-7i-5p,QKI,-13.4,5937,5957
hsa-let-7i-5p,QKI,-10.14,7527,7549
hsa-let-7i-5p,QKI,-9.62,9403,9423
hsa-let-7i-5p,QKI,-13.28,12134,12155
hsa-let-7i-5p,QKI,-9.72,14005,14026
hsa-let-7i-5p,QKI,-15.48,10916,10939
hsa-let-7i-5p,QKI,-20.5,2199,2219
hsa-let-7i-5p,QKI,-10.03,3928,3947
hsa-let-7i-5p,QKI,-16.01,6197,6217
hsa-let-7i-5p,QKI,-12.73,6433,6455
hsa-let-7i-5p,QKI,-9.11,10302,10323
hsa-let-7i-5p,QKI,-12.55,11924,11945
hsa-let-7i-5p,QKI,-9.22,12230,12249
hsa-let-7i-5p,QKI,-12.33,4282,4305
hsa-let-7i-5p,QKI,-9.44,4687,4708
hsa-let-7i-5p,QKI,-12.48,5591,5614
hsa-let-7i-5p,QKI,-14.77,10236,10257
hsa-let-7i-5p,QKI,-17.92,13522,13544
hsa-let-7i-5p,QKI,-12.7,3888,3909
hsa-let-7i-5p,QKI,-9.35,11107,11127
hsa-let-7i-5p,QKI,-13.24,15150,15171
hsa-let-7i-5p,QKI,-12.61,12059,12081
hsa-let-7i-5p,QKI,-11.06,3691,3713
hsa-let-7i-5p,QKI,-16.59,6233,6255
hsa-let-7i-5p,QKI,-17.78,9342,9363
hsa-let-7i-5p,QKI,-18.64,13720,13741
hsa-let-7i-5p,QKI,-11.93,4268,4290
hsa-let-7i-5p,QKI,-17.88,6267,6290
hsa-let-7i-5p,QKI,-13.27,4630,4652
hsa-let-7i-5p,QKI,-13,5133,5158
hsa-let-7i-5p,QKI,-13.32,5551,5572
hsa-let-7i-5p,QKI,-9.75,8831,8851
